County,Province_State,Country_Region,Lat,Long_,Combined_Key,Cases,Deaths,Elevation,population,rate
Porter,Indiana,US,41.45986947,-87.06848888,"Porter, Indiana, US",8137,85,259,170389,4775.543022
Posey,Indiana,US,38.02097333,-87.86480429,"Posey, Indiana, US",1196,16,112,25427,4703.661462
Pulaski,Indiana,US,41.04166107,-86.69890683,"Pulaski, Indiana, US",377,10,214,12353,3051.890229
Putnam,Indiana,US,39.66437981,-86.84517605,"Putnam, Indiana, US",1230,27,222,37576,3273.365978
Randolph,Indiana,US,40.15734772,-85.01139319,"Randolph, Indiana, US",1207,19,339,24665,4893.57389
Ripley,Indiana,US,39.10235626,-85.26212744,"Ripley, Indiana, US",1281,14,298,28324,4522.66629
Rush,Indiana,US,39.62002287,-85.4655599,"Rush, Indiana, US",531,7,296,16581,3202.460648
Scott,Indiana,US,38.68672078,-85.74627859,"Scott, Indiana, US",1032,19,170,271826,379.654632
Shelby,Indiana,US,39.52305623,-85.7915857,"Shelby, Indiana, US",1782,54,230,23873,7464.499644
Spencer,Indiana,US,38.01519732,-87.0079644,"Spencer, Indiana, US",819,8,140,44729,1831.026851
St. Joseph,Indiana,US,41.61756781,-86.29040834,"St. Joseph, Indiana, US",16524,223,245,20277,81491.34487
Starke,Indiana,US,41.27890281,-86.64686895,"Starke, Indiana, US",906,21,217,22995,3939.986954
Steuben,Indiana,US,41.64423868,-85.00101094,"Steuben, Indiana, US",1435,13,319,34594,4148.118171
Sullivan,Indiana,US,39.08952258,-87.41414469,"Sullivan, Indiana, US",889,16,150,20669,4301.127292
Switzerland,Indiana,US,38.82767338,-85.03022429,"Switzerland, Indiana, US",255,5,239,10751,2371.872384
Tippecanoe,Indiana,US,40.38872739,-86.89413959,"Tippecanoe, Indiana, US",8449,27,195,195732,4316.616598
Tipton,Indiana,US,40.31123252,-86.05234925,"Tipton, Indiana, US",552,26,267,15148,3644.045419
Union,Indiana,US,39.62550777,-84.92497066,"Union, Indiana, US",267,1,308,7054,3785.086476
Vanderburgh,Indiana,US,38.02658833,-87.58763124,"Vanderburgh, Indiana, US",9552,115,139,181451,5264.231115
Vermillion,Indiana,US,39.8523352,-87.46160542,"Vermillion, Indiana, US",599,3,190,15498,3865.014841
Vigo,Indiana,US,39.42944561,-87.39169027,"Vigo, Indiana, US",5979,79,147,107038,5585.866702
Wabash,Indiana,US,40.84704239,-85.79328272,"Wabash, Indiana, US",1580,20,244,30996,5097.431927
Warren,Indiana,US,40.34728141,-87.35602659,"Warren, Indiana, US",238,2,216,8265,2879.612825
Warrick,Indiana,US,38.08922676,-87.2716085,"Warrick, Indiana, US",3195,72,136,62998,5071.589574
Washington,Indiana,US,38.60219804,-86.1049363,"Washington, Indiana, US",741,7,221,28036,2643.030389
Wayne,Indiana,US,39.8633444,-85.01044989,"Wayne, Indiana, US",3013,67,318,65884,4573.189242
Wells,Indiana,US,40.72934187,-85.22132966,"Wells, Indiana, US",1204,28,256,28296,4255.018377
White,Indiana,US,40.74911165,-86.86492015,"White, Indiana, US",1203,21,212,24102,4991.28703
Whitley,Indiana,US,41.13863784,-85.50791236,"Whitley, Indiana, US",1334,12,253,33964,3927.68814
Adair,Iowa,US,41.33075609,-94.47105874,"Adair, Iowa, US",421,8,389,7152,5886.465324
Adams,Iowa,US,41.02903567,-94.69932645,"Adams, Iowa, US",155,1,366,3602,4303.164908
Allamakee,Iowa,US,43.28383218,-91.37860922,"Allamakee, Iowa, US",732,11,309,13687,5348.140571
Appanoose,Iowa,US,40.74324454,-92.86865906,"Appanoose, Iowa, US",750,9,302,12426,6035.731531
Audubon,Iowa,US,41.6844628,-94.90581859,"Audubon, Iowa, US",284,1,407,5496,5167.394469
Benton,Iowa,US,42.08011739,-92.06463573,"Benton, Iowa, US",1627,16,274,25645,6344.316631
Black Hawk,Iowa,US,42.4704581,-92.30524729,"Black Hawk, Iowa, US",10541,131,256,131228,8032.584509
Boone,Iowa,US,42.03657094,-93.9313999,"Boone, Iowa, US",1307,11,269,26234,4982.084318
Bremer,Iowa,US,42.77461496,-92.31795937,"Bremer, Iowa, US",1872,12,317,25062,7469.4757
Buchanan,Iowa,US,42.4709188,-91.83510825,"Buchanan, Iowa, US",1124,9,295,21175,5308.146399
Buena Vista,Iowa,US,42.73545875,-95.15100162,"Buena Vista, Iowa, US",2935,14,410,19620,14959.22528
Butler,Iowa,US,42.73172833,-92.79015971,"Butler, Iowa, US",937,5,313,14439,6489.36907
Calhoun,Iowa,US,42.38521079,-94.64046046,"Calhoun, Iowa, US",1023,7,370,9668,10581.29913
Carroll,Iowa,US,42.03617207,-94.86032705,"Carroll, Iowa, US",1926,21,401,20165,9551.202579
Cass,Iowa,US,41.33149454,-94.92792482,"Cass, Iowa, US",772,21,386,12836,6014.334684
Cedar,Iowa,US,41.77233777,-91.13246684,"Cedar, Iowa, US",1022,13,250,18627,5486.659151
Cerro Gordo,Iowa,US,43.08177563,-93.2612239,"Cerro Gordo, Iowa, US",3323,42,370,42450,7828.03298
Cherokee,Iowa,US,42.73538914,-95.62389402,"Cherokee, Iowa, US",781,4,417,11235,6951.490877
Chickasaw,Iowa,US,43.06001295,-92.31773347,"Chickasaw, Iowa, US",801,4,353,11933,6712.478002
Clarke,Iowa,US,41.02868181,-93.78499767,"Clarke, Iowa, US",464,4,345,9395,4938.797233
Clay,Iowa,US,43.08247182,-95.15096481,"Clay, Iowa, US",1096,4,414,16016,6843.156843
Clayton,Iowa,US,42.84443388,-91.34133693,"Clayton, Iowa, US",1045,5,296,17549,5954.755257
Clinton,Iowa,US,41.89981633,-90.53275096,"Clinton, Iowa, US",3123,37,241,46429,6726.399449
Crawford,Iowa,US,42.03718237,-95.3819718,"Crawford, Iowa, US",1707,15,378,16820,10148.63258
Dallas,Iowa,US,41.68560356,-94.04127625,"Dallas, Iowa, US",6114,56,279,93453,6542.326089
Davis,Iowa,US,40.74773536,-92.41005468,"Davis, Iowa, US",441,5,264,9000,4900
Decatur,Iowa,US,40.73742757,-93.78645949,"Decatur, Iowa, US",307,0,316,7870,3900.889454
Delaware,Iowa,US,42.47104597,-91.3664492,"Delaware, Iowa, US",1372,21,317,17011,8065.369467
Des Moines,Iowa,US,40.92012606,-91.18326592,"Des Moines, Iowa, US",2706,16,219,38967,6944.337516
Dickinson,Iowa,US,43.37787725,-95.1510206,"Dickinson, Iowa, US",1285,10,426,17258,7445.822227
Dubuque,Iowa,US,42.46815349,-90.88181925,"Dubuque, Iowa, US",8865,90,265,97311,9109.967013
Emmet,Iowa,US,43.37782951,-94.67858943,"Emmet, Iowa, US",714,24,397,9208,7754.126846
Fayette,Iowa,US,42.86271799,-91.8441231,"Fayette, Iowa, US",1000,8,335,19650,5089.058524
Floyd,Iowa,US,43.0600053,-92.78940097,"Floyd, Iowa, US",986,14,325,15642,6303.541747
Franklin,Iowa,US,42.73270384,-93.26256925,"Franklin, Iowa, US",688,20,368,10070,6832.174777
Fremont,Iowa,US,40.7454272,-95.60129045,"Fremont, Iowa, US",348,3,282,6960,5000
Greene,Iowa,US,42.03614551,-94.39658081,"Greene, Iowa, US",507,0,319,8888,5704.320432
Grundy,Iowa,US,42.40183723,-92.78829551,"Grundy, Iowa, US",817,11,308,12232,6679.202093
Guthrie,Iowa,US,41.68378965,-94.50111014,"Guthrie, Iowa, US",724,15,354,10689,6773.318365
Hamilton,Iowa,US,42.38382428,-93.70197703,"Hamilton, Iowa, US",1047,7,341,14773,7087.253774
Hancock,Iowa,US,43.08178477,-93.73454884,"Hancock, Iowa, US",821,7,379,10630,7723.424271
Hardin,Iowa,US,42.38353877,-93.23654611,"Hardin, Iowa, US",1093,10,335,16846,6488.187107
Harrison,Iowa,US,41.68330137,-95.81558439,"Harrison, Iowa, US",1024,28,368,14049,7288.775002
Henry,Iowa,US,40.98767962,-91.54436349,"Henry, Iowa, US",1725,7,220,19954,8644.883231
Howard,Iowa,US,43.35671042,-92.31702714,"Howard, Iowa, US",508,9,386,9158,5547.062677
Humboldt,Iowa,US,42.7764426,-94.20722537,"Humboldt, Iowa, US",720,5,345,9558,7532.956685
Ida,Iowa,US,42.38696136,-95.51355387,"Ida, Iowa, US",455,10,413,6860,6632.653061
Iowa,Iowa,US,41.68630265,-92.0643373,"Iowa, Iowa, US",896,11,261,16184,5536.33218
Jackson,Iowa,US,42.17178824,-90.57354837,"Jackson, Iowa, US",1385,11,239,19439,7124.852101
Jasper,Iowa,US,41.68576082,-93.05567785,"Jasper, Iowa, US",2084,40,280,37185,5604.410381
Jefferson,Iowa,US,41.03192394,-91.94849466,"Jefferson, Iowa, US",644,1,229,18295,3520.087456
Johnson,Iowa,US,41.67169354,-91.58754744,"Johnson, Iowa, US",9208,35,210,151140,6092.364695
Jones,Iowa,US,42.12118609,-91.13139641,"Jones, Iowa, US",2253,13,289,20681,10894.05735
Keokuk,Iowa,US,41.33649833,-92.1785067,"Keokuk, Iowa, US",553,7,207,10246,5397.228187
Kossuth,Iowa,US,43.20405458,-94.20691791,"Kossuth, Iowa, US",967,5,355,14813,6528.049686
Lee,Iowa,US,40.64181461,-91.48183025,"Lee, Iowa, US",1917,16,196,33657,5695.694803
Linn,Iowa,US,42.07923082,-91.59809485,"Linn, Iowa, US",13583,162,262,226706,5991.460305
Louisa,Iowa,US,41.21842119,-91.26102611,"Louisa, Iowa, US",823,16,181,11035,7458.087902
Lucas,Iowa,US,41.02958964,-93.32780803,"Lucas, Iowa, US",316,6,310,8600,3674.418605
Lyon,Iowa,US,43.38107862,-96.20926845,"Lyon, Iowa, US",985,8,428,11755,8379.413016
Madison,Iowa,US,41.33081904,-94.01554631,"Madison, Iowa, US",661,4,337,16338,4045.782838
Mahaska,Iowa,US,41.33521503,-92.64083907,"Mahaska, Iowa, US",1234,27,248,22095,5584.973976
Marion,Iowa,US,41.33445101,-93.09934783,"Marion, Iowa, US",1967,19,258,33253,5915.255766
Marshall,Iowa,US,42.03586837,-92.9990819,"Marshall, Iowa, US",3392,44,285,39369,8615.916076
Mills,Iowa,US,41.03299766,-95.61920963,"Mills, Iowa, US",997,7,315,15109,6598.715997
Mitchell,Iowa,US,43.35638371,-92.78887719,"Mitchell, Iowa, US",720,4,365,10586,6801.435859
Monona,Iowa,US,42.05220391,-95.95743843,"Monona, Iowa, US",403,2,386,8615,4677.887406
Monroe,Iowa,US,41.02988815,-92.8690667,"Monroe, Iowa, US",431,12,240,7707,5592.318671
Montgomery,Iowa,US,41.03018714,-95.15642896,"Montgomery, Iowa, US",434,10,369,9917,4376.323485
Muscatine,Iowa,US,41.48370744,-91.1121697,"Muscatine, Iowa, US",2739,68,200,42664,6419.932496
O'Brien,Iowa,US,43.08310673,-95.62474482,"O'Brien, Iowa, US",1205,30,464,13753,8761.724715
Osceola,Iowa,US,43.37824276,-95.62422844,"Osceola, Iowa, US",503,1,477,5958,8442.430346
Page,Iowa,US,40.7393172,-95.1497813,"Page, Iowa, US",1085,4,328,15107,7182.101013
Palo Alto,Iowa,US,43.08193849,-94.67824621,"Palo Alto, Iowa, US",611,4,365,8886,6875.984695
Plymouth,Iowa,US,42.737633,-96.21366621,"Plymouth, Iowa, US",2619,38,358,25177,10402.35135
Pocahontas,Iowa,US,42.73420133,-94.67862564,"Pocahontas, Iowa, US",544,2,376,6619,8218.764164
Polk,Iowa,US,41.68679484,-93.57767461,"Polk, Iowa, US",32244,325,279,490161,6578.246739
Pottawattamie,Iowa,US,41.33640314,-95.53907776,"Pottawattamie, Iowa, US",5891,67,359,93206,6320.408557
Poweshiek,Iowa,US,41.68625425,-92.53155731,"Poweshiek, Iowa, US",955,12,292,18504,5161.04626
Ringgold,Iowa,US,40.73518949,-94.24368535,"Ringgold, Iowa, US",190,2,333,4894,3882.304863
Sac,Iowa,US,42.38624071,-95.10547892,"Sac, Iowa, US",807,7,406,9721,8301.61506
Scott,Iowa,US,41.63935978,-90.61959493,"Scott, Iowa, US",10559,81,219,172943,6105.47984
Shelby,Iowa,US,41.6850066,-95.31015553,"Shelby, Iowa, US",734,6,366,11454,6408.241662
Sioux,Iowa,US,43.08221074,-96.1767568,"Sioux, Iowa, US",3564,25,439,34855,10225.21876
Story,Iowa,US,42.03621213,-93.46499005,"Story, Iowa, US",6566,19,300,97117,6760.917244
Tama,Iowa,US,42.07991767,-92.53266945,"Tama, Iowa, US",1494,40,298,16854,8864.364543
Taylor,Iowa,US,40.73710579,-94.69778563,"Taylor, Iowa, US",435,2,385,6121,7106.681915
Union,Iowa,US,41.0277278,-94.24234847,"Union, Iowa, US",716,6,354,12241,5849.195327
Van Buren,Iowa,US,40.75326764,-91.95017958,"Van Buren, Iowa, US",343,4,197,7044,4869.392391
Wapello,Iowa,US,41.03064984,-92.40954728,"Wapello, Iowa, US",2440,71,247,34969,6977.608739
Warren,Iowa,US,41.33559454,-93.56007641,"Warren, Iowa, US",2648,10,248,51466,5145.144367
Washington,Iowa,US,41.33577126,-91.71725711,"Washington, Iowa, US",1358,13,233,21965,6182.563169
Wayne,Iowa,US,40.73969028,-93.32752197,"Wayne, Iowa, US",289,6,306,6441,4486.880919
Webster,Iowa,US,42.42853483,-94.17987389,"Webster, Iowa, US",3458,31,342,35904,9631.238859
Winnebago,Iowa,US,43.37751174,-93.73407298,"Winnebago, Iowa, US",880,23,391,10354,8499.130771
Winneshiek,Iowa,US,43.29094334,-91.84422722,"Winneshiek, Iowa, US",915,10,333,19991,4577.059677
Woodbury,Iowa,US,42.38979414,-96.0459439,"Woodbury, Iowa, US",9984,116,390,103107,9683.144694
Worth,Iowa,US,43.37750768,-93.26087602,"Worth, Iowa, US",341,0,364,7381,4619.970194
Wright,Iowa,US,42.73305373,-93.73515113,"Wright, Iowa, US",1183,5,357,12562,9417.29024
Allen,Kansas,US,37.88582951,-95.30030847,"Allen, Kansas, US",313,1,304,12369,2530.519848
Anderson,Kansas,US,38.21413251,-95.29272815,"Anderson, Kansas, US",360,0,329,7858,4581.318402
Atchison,Kansas,US,39.53185661,-95.30870026,"Atchison, Kansas, US",799,9,331,16073,4971.069495
Barber,Kansas,US,37.2288586,-98.68460053,"Barber, Kansas, US",182,0,485,4427,4111.13621
Barton,Kansas,US,38.47889676,-98.75636726,"Barton, Kansas, US",1530,13,550,25779,5935.063424
Bourbon,Kansas,US,37.85508555,-94.84865997,"Bourbon, Kansas, US",495,3,278,14534,3405.807073
Brown,Kansas,US,39.82652589,-95.56421698,"Brown, Kansas, US",660,7,347,9564,6900.878294
Butler,Kansas,US,37.78134351,-96.83878537,"Butler, Kansas, US",3011,10,411,66911,4500.007473
Chase,Kansas,US,38.30292938,-96.59563862,"Chase, Kansas, US",151,3,430,2648,5702.416918
Chautauqua,Kansas,US,37.14994405,-96.2454192,"Chautauqua, Kansas, US",71,0,281,3250,2184.615385
Cherokee,Kansas,US,37.16928494,-94.8462897,"Cherokee, Kansas, US",1070,8,276,19939,5366.367421
Cheyenne,Kansas,US,39.78580976,-101.7318201,"Cheyenne, Kansas, US",202,9,1044,2657,7602.559277
Clark,Kansas,US,37.23577007,-99.81883015,"Clark, Kansas, US",109,4,633,1994,5466.399198
Clay,Kansas,US,39.34948772,-97.16518128,"Clay, Kansas, US",419,9,372,8002,5236.190952
Cloud,Kansas,US,39.48028352,-97.64925343,"Cloud, Kansas, US",556,4,477,8786,6328.249488
Coffey,Kansas,US,38.2365018,-95.73379515,"Coffey, Kansas, US",284,9,321,8179,3472.307128
Comanche,Kansas,US,37.1911452,-99.27113247,"Comanche, Kansas, US",47,0,624,1700,2764.705882
Cowley,Kansas,US,37.23781842,-96.83776647,"Cowley, Kansas, US",1384,10,393,34908,3964.70723
Crawford,Kansas,US,37.50675523,-94.85245778,"Crawford, Kansas, US",2175,17,295,38818,5603.07074
Decatur,Kansas,US,39.78468441,-100.4594081,"Decatur, Kansas, US",194,1,814,2827,6862.398302
Dickinson,Kansas,US,38.86600962,-97.15532383,"Dickinson, Kansas, US",671,9,377,18466,3633.705188
Doniphan,Kansas,US,39.79067154,-95.14056866,"Doniphan, Kansas, US",434,2,331,7600,5710.526316
Douglas,Kansas,US,38.88503636,-95.2925121,"Douglas, Kansas, US",4551,22,305,122259,3722.425343
Edwards,Kansas,US,37.88735543,-99.31263309,"Edwards, Kansas, US",162,0,661,2798,5789.849893
Elk,Kansas,US,37.45338105,-96.24369667,"Elk, Kansas, US",47,0,295,2530,1857.70751
Ellis,Kansas,US,38.91458712,-99.31751551,"Ellis, Kansas, US",2212,23,651,28553,7746.996813
Ellsworth,Kansas,US,38.69677695,-98.20462799,"Ellsworth, Kansas, US",607,4,489,6102,9947.558178
Finney,Kansas,US,38.04340344,-100.7381938,"Finney, Kansas, US",4548,23,881,36467,12471.54962
Ford,Kansas,US,37.69200114,-99.88825298,"Ford, Kansas, US",4496,13,747,33619,13373.39005
Franklin,Kansas,US,38.56443815,-95.28644341,"Franklin, Kansas, US",1020,15,315,25544,3993.109928
Geary,Kansas,US,38.99871131,-96.7577178,"Geary, Kansas, US",838,5,385,31670,2646.037259
Gove,Kansas,US,38.91588178,-100.4829321,"Gove, Kansas, US",278,19,833,2636,10546.28225
Graham,Kansas,US,39.34987223,-99.88332493,"Graham, Kansas, US",136,2,656,2482,5479.452055
Grant,Kansas,US,37.56227336,-101.3079758,"Grant, Kansas, US",693,10,935,7150,9692.307692
Gray,Kansas,US,37.73836671,-100.4369088,"Gray, Kansas, US",383,4,833,5988,6396.125585
Greeley,Kansas,US,38.4808095,-101.8061079,"Greeley, Kansas, US",83,0,1111,1232,6737.012987
Greenwood,Kansas,US,37.8774388,-96.23250453,"Greenwood, Kansas, US",197,1,334,5982,3293.212972
Hamilton,Kansas,US,37.99978709,-101.7921066,"Hamilton, Kansas, US",141,0,1000,2539,5553.367468
Harper,Kansas,US,37.19175361,-98.07578384,"Harper, Kansas, US",297,8,415,5436,5463.576159
Harvey,Kansas,US,38.04293782,-97.42747573,"Harvey, Kansas, US",1643,9,432,34429,4772.139766
Haskell,Kansas,US,37.5620394,-100.8710738,"Haskell, Kansas, US",243,1,898,3968,6123.991935
Hodgeman,Kansas,US,38.08780079,-99.89829881,"Hodgeman, Kansas, US",130,0,705,1794,7246.376812
Jackson,Kansas,US,39.41673394,-95.79356799,"Jackson, Kansas, US",629,4,350,13171,4775.643459
Jefferson,Kansas,US,39.2347941,-95.38289232,"Jefferson, Kansas, US",659,7,316,19043,3460.589193
Jewell,Kansas,US,39.78470589,-98.21820662,"Jewell, Kansas, US",60,1,536,2879,2084.056964
Johnson,Kansas,US,38.88548175,-94.82250877,"Johnson, Kansas, US",25025,283,312,602401,4154.209571
Kearny,Kansas,US,38.00017981,-101.321681,"Kearny, Kansas, US",562,8,988,3838,14643.04325
Kingman,Kansas,US,37.55909527,-98.13638678,"Kingman, Kansas, US",324,4,496,7152,4530.201342
Kiowa,Kansas,US,37.55848695,-99.2856537,"Kiowa, Kansas, US",103,0,689,2475,4161.616162
Labette,Kansas,US,37.19113093,-95.29849679,"Labette, Kansas, US",785,6,278,19618,4001.427261
Lane,Kansas,US,38.48119447,-100.4660754,"Lane, Kansas, US",71,0,844,1535,4625.407166
Leavenworth,Kansas,US,39.20183497,-95.03620809,"Leavenworth, Kansas, US",3503,29,258,81758,4284.596003
Lincoln,Kansas,US,39.04549684,-98.20756994,"Lincoln, Kansas, US",63,1,419,2962,2126.941256
Linn,Kansas,US,38.21267844,-94.84254089,"Linn, Kansas, US",258,1,275,9703,2658.971452
Logan,Kansas,US,38.91735806,-101.148475,"Logan, Kansas, US",214,0,904,2794,7659.269864
Lyon,Kansas,US,38.45576156,-96.15275715,"Lyon, Kansas, US",2407,46,342,33195,7251.092032
Marion,Kansas,US,38.35855394,-97.0985251,"Marion, Kansas, US",388,1,412,28542,1359.400182
Marshall,Kansas,US,39.78359669,-96.52278974,"Marshall, Kansas, US",381,0,389,11884,3205.991249
McPherson,Kansas,US,38.39184858,-97.64769869,"McPherson, Kansas, US",1316,9,453,9707,13557.22674
Meade,Kansas,US,37.23859987,-100.364831,"Meade, Kansas, US",285,2,739,4033,7066.699727
Miami,Kansas,US,38.56383358,-94.83832189,"Miami, Kansas, US",923,2,262,34237,2695.913777
Mitchell,Kansas,US,39.39331582,-98.20906732,"Mitchell, Kansas, US",198,0,470,5979,3311.590567
Montgomery,Kansas,US,37.19236568,-95.74329258,"Montgomery, Kansas, US",1029,6,250,31829,3232.900814
Morris,Kansas,US,38.68827511,-96.65128437,"Morris, Kansas, US",151,1,448,5620,2686.83274
Morton,Kansas,US,37.19141121,-101.7992519,"Morton, Kansas, US",137,4,1039,2587,5295.709316
Nemaha,Kansas,US,39.78345387,-96.01392079,"Nemaha, Kansas, US",971,15,393,10231,9490.763366
Neosho,Kansas,US,37.55862897,-95.30670046,"Neosho, Kansas, US",612,0,294,16007,3823.327294
Ness,Kansas,US,38.47974157,-99.91547333,"Ness, Kansas, US",248,10,703,2750,9018.181818
Norton,Kansas,US,39.78443827,-99.90286639,"Norton, Kansas, US",1053,21,714,5361,19641.85786
Osage,Kansas,US,38.65235984,-95.72707998,"Osage, Kansas, US",470,6,339,15949,2946.893222
Osborne,Kansas,US,39.3503437,-98.76753828,"Osborne, Kansas, US",71,0,525,3421,2075.416545
Ottawa,Kansas,US,39.13237408,-97.65020313,"Ottawa, Kansas, US",211,0,395,5704,3699.158485
Pawnee,Kansas,US,38.18108732,-99.23692334,"Pawnee, Kansas, US",610,1,621,6414,9510.4459
Phillips,Kansas,US,39.78465501,-99.34668865,"Phillips, Kansas, US",373,10,594,5234,7126.480703
Pottawatomie,Kansas,US,39.37925655,-96.34564657,"Pottawatomie, Kansas, US",649,2,428,24383,2661.690522
Pratt,Kansas,US,37.64780729,-98.73922153,"Pratt, Kansas, US",455,4,578,9164,4965.080751
Rawlins,Kansas,US,39.78525843,-101.0761617,"Rawlins, Kansas, US",199,2,882,2530,7865.612648
Reno,Kansas,US,37.95230263,-98.08607292,"Reno, Kansas, US",4356,46,488,61998,7026.033098
Republic,Kansas,US,39.82799632,-97.65036709,"Republic, Kansas, US",268,3,463,4636,5780.845557
Rice,Kansas,US,38.34616184,-98.19992118,"Rice, Kansas, US",376,1,515,9537,3942.539583
Riley,Kansas,US,39.28935726,-96.73420026,"Riley, Kansas, US",3428,14,393,74232,4617.954521
Rooks,Kansas,US,39.35022773,-99.32484567,"Rooks, Kansas, US",339,7,579,4920,6890.243902
Rush,Kansas,US,38.52275276,-99.30863983,"Rush, Kansas, US",203,0,624,3036,6686.429513
Russell,Kansas,US,38.91462787,-98.76254297,"Russell, Kansas, US",499,12,537,6856,7278.296383
Saline,Kansas,US,38.78369175,-97.65185177,"Saline, Kansas, US",2146,17,388,54224,3957.657126
Scott,Kansas,US,38.48222076,-100.9066539,"Scott, Kansas, US",339,3,908,4823,7028.820236
Sedgwick,Kansas,US,37.6842718,-97.4608198,"Sedgwick, Kansas, US",25157,149,401,516042,4874.990795
Seward,Kansas,US,37.19324632,-100.8507201,"Seward, Kansas, US",2694,13,800,21428,12572.33526
