Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
7/1/2020,AirNow,560190004,1,0.051,ppm,47,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/2/2020,AirNow,560190004,1,0.053,ppm,49,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/3/2020,AirNow,560190004,1,0.054,ppm,50,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/4/2020,AirNow,560190004,1,0.049,ppm,45,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/5/2020,AirNow,560190004,1,0.048,ppm,44,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/6/2020,AirNow,560190004,1,0.047,ppm,44,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/7/2020,AirNow,560190004,1,0.047,ppm,44,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/8/2020,AirNow,560190004,1,0.053,ppm,49,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/9/2020,AirNow,560190004,1,0.054,ppm,50,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/10/2020,AirNow,560190004,1,0.053,ppm,49,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/11/2020,AirNow,560190004,1,0.057,ppm,58,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/12/2020,AirNow,560190004,1,0.049,ppm,45,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/13/2020,AirNow,560190004,1,0.047,ppm,44,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/14/2020,AirNow,560190004,1,0.047,ppm,44,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/15/2020,AirNow,560190004,1,0.053,ppm,49,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/16/2020,AirNow,560190004,1,0.052,ppm,48,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/17/2020,AirNow,560190004,1,0.049,ppm,45,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/18/2020,AirNow,560190004,1,0.039,ppm,36,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/19/2020,AirNow,560190004,1,0.049,ppm,45,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/20/2020,AirNow,560190004,1,0.037,ppm,34,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/21/2020,AirNow,560190004,1,0.049,ppm,45,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/22/2020,AirNow,560190004,1,0.051,ppm,47,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/23/2020,AirNow,560190004,1,0.047,ppm,44,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/24/2020,AirNow,560190004,1,0.049,ppm,45,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/25/2020,AirNow,560190004,1,0.054,ppm,50,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/26/2020,AirNow,560190004,1,0.052,ppm,48,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/27/2020,AirNow,560190004,1,0.055,ppm,51,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/28/2020,AirNow,560190004,1,0.055,ppm,51,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/29/2020,AirNow,560190004,1,0.05,ppm,46,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/30/2020,AirNow,560190004,1,0.056,ppm,54,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
7/31/2020,AirNow,560190004,1,0.055,ppm,51,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/1/2020,AirNow,560190004,1,0.054,ppm,50,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/2/2020,AirNow,560190004,1,0.05,ppm,46,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/3/2020,AirNow,560190004,1,0.05,ppm,46,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/4/2020,AirNow,560190004,1,0.059,ppm,64,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/5/2020,AirNow,560190004,1,0.056,ppm,54,Johnson County,18,75,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/6/2020,AirNow,560190004,1,0.057,ppm,58,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/7/2020,AirNow,560190004,1,0.058,ppm,61,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/8/2020,AirNow,560190004,1,0.054,ppm,50,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/9/2020,AirNow,560190004,1,0.039,ppm,36,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/10/2020,AirNow,560190004,1,0.04,ppm,37,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/11/2020,AirNow,560190004,1,0.041,ppm,38,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/12/2020,AirNow,560190004,1,0.05,ppm,46,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/13/2020,AirNow,560190004,1,0.054,ppm,50,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/14/2020,AirNow,560190004,1,0.044,ppm,41,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/15/2020,AirNow,560190004,1,0.048,ppm,44,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/16/2020,AirNow,560190004,1,0.046,ppm,43,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/18/2020,AirNow,560190004,1,0.049,ppm,45,Johnson County,23,96,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/19/2020,AirNow,560190004,1,0.048,ppm,44,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/20/2020,AirNow,560190004,1,0.06,ppm,67,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/21/2020,AirNow,560190004,1,0.066,ppm,87,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/22/2020,AirNow,560190004,1,0.068,ppm,93,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/23/2020,AirNow,560190004,1,0.059,ppm,64,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/24/2020,AirNow,560190004,1,0.064,ppm,80,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/25/2020,AirNow,560190004,1,0.065,ppm,84,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/26/2020,AirNow,560190004,1,0.055,ppm,51,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/27/2020,AirNow,560190004,1,0.056,ppm,54,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/28/2020,AirNow,560190004,1,0.052,ppm,48,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/29/2020,AirNow,560190004,1,0.058,ppm,61,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/30/2020,AirNow,560190004,1,0.044,ppm,41,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
8/31/2020,AirNow,560190004,1,0.043,ppm,40,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/1/2020,AirNow,560190004,1,0.042,ppm,39,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/2/2020,AirNow,560190004,1,0.041,ppm,38,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/3/2020,AirNow,560190004,1,0.046,ppm,43,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/4/2020,AirNow,560190004,1,0.046,ppm,43,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/5/2020,AirNow,560190004,1,0.046,ppm,43,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/6/2020,AirNow,560190004,1,0.052,ppm,48,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/7/2020,AirNow,560190004,1,0.027,ppm,25,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/8/2020,AirNow,560190004,1,0.035,ppm,32,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/9/2020,AirNow,560190004,1,0.044,ppm,41,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/10/2020,AirNow,560190004,1,0.05,ppm,46,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/11/2020,AirNow,560190004,1,0.036,ppm,33,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/12/2020,AirNow,560190004,1,0.044,ppm,41,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/13/2020,AirNow,560190004,1,0.045,ppm,42,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/14/2020,AirNow,560190004,1,0.051,ppm,47,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/15/2020,AirNow,560190004,1,0.051,ppm,47,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/16/2020,AirNow,560190004,1,0.052,ppm,48,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/17/2020,AirNow,560190004,1,0.048,ppm,44,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/18/2020,AirNow,560190004,1,0.053,ppm,49,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/19/2020,AirNow,560190004,1,0.053,ppm,49,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/20/2020,AirNow,560190004,1,0.047,ppm,44,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/21/2020,AirNow,560190004,1,0.053,ppm,49,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/22/2020,AirNow,560190004,1,0.053,ppm,49,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/23/2020,AirNow,560190004,1,0.05,ppm,46,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/24/2020,AirNow,560190004,1,0.05,ppm,46,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/25/2020,AirNow,560190004,1,0.045,ppm,42,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/26/2020,AirNow,560190004,1,0.039,ppm,36,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/27/2020,AirNow,560190004,1,0.039,ppm,36,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/28/2020,AirNow,560190004,1,0.039,ppm,36,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/29/2020,AirNow,560190004,1,0.035,ppm,32,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
9/30/2020,AirNow,560190004,1,0.041,ppm,38,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/1/2020,AirNow,560190004,1,0.035,ppm,32,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/2/2020,AirNow,560190004,1,0.043,ppm,40,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/3/2020,AirNow,560190004,1,0.042,ppm,39,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/4/2020,AirNow,560190004,1,0.046,ppm,43,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/5/2020,AirNow,560190004,1,0.042,ppm,39,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/6/2020,AirNow,560190004,1,0.041,ppm,38,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/7/2020,AirNow,560190004,1,0.041,ppm,38,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/8/2020,AirNow,560190004,1,0.051,ppm,47,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/9/2020,AirNow,560190004,1,0.045,ppm,42,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/10/2020,AirNow,560190004,1,0.046,ppm,43,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/11/2020,AirNow,560190004,1,0.044,ppm,41,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/12/2020,AirNow,560190004,1,0.045,ppm,42,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/13/2020,AirNow,560190004,1,0.04,ppm,37,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/14/2020,AirNow,560190004,1,0.043,ppm,40,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/15/2020,AirNow,560190004,1,0.035,ppm,32,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/16/2020,AirNow,560190004,1,0.037,ppm,34,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/17/2020,AirNow,560190004,1,0.032,ppm,30,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/18/2020,AirNow,560190004,1,0.031,ppm,29,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/19/2020,AirNow,560190004,1,0.024,ppm,22,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/20/2020,AirNow,560190004,1,0.035,ppm,32,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/21/2020,AirNow,560190004,1,0.032,ppm,30,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/22/2020,AirNow,560190004,1,0.034,ppm,31,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/23/2020,AirNow,560190004,1,0.034,ppm,31,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/24/2020,AirNow,560190004,1,0.032,ppm,30,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/25/2020,AirNow,560190004,1,0.035,ppm,32,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/26/2020,AirNow,560190004,1,0.035,ppm,32,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/27/2020,AirNow,560190004,1,0.042,ppm,39,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/28/2020,AirNow,560190004,1,0.028,ppm,26,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/29/2020,AirNow,560190004,1,0.032,ppm,30,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/30/2020,AirNow,560190004,1,0.035,ppm,32,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
10/31/2020,AirNow,560190004,1,0.039,ppm,36,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/1/2020,AirNow,560190004,1,0.034,ppm,31,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/2/2020,AirNow,560190004,1,0.033,ppm,31,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/3/2020,AirNow,560190004,1,0.035,ppm,32,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/4/2020,AirNow,560190004,1,0.034,ppm,31,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/5/2020,AirNow,560190004,1,0.041,ppm,38,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/6/2020,AirNow,560190004,1,0.036,ppm,33,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/7/2020,AirNow,560190004,1,0.035,ppm,32,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/8/2020,AirNow,560190004,1,0.028,ppm,26,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/9/2020,AirNow,560190004,1,0.028,ppm,26,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/10/2020,AirNow,560190004,1,0.034,ppm,31,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/11/2020,AirNow,560190004,1,0.034,ppm,31,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/12/2020,AirNow,560190004,1,0.038,ppm,35,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/13/2020,AirNow,560190004,1,0.043,ppm,40,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/14/2020,AirNow,560190004,1,0.04,ppm,37,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/15/2020,AirNow,560190004,1,0.04,ppm,37,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/16/2020,AirNow,560190004,1,0.037,ppm,34,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/17/2020,AirNow,560190004,1,0.036,ppm,33,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/18/2020,AirNow,560190004,1,0.033,ppm,31,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/19/2020,AirNow,560190004,1,0.038,ppm,35,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/20/2020,AirNow,560190004,1,0.036,ppm,33,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/21/2020,AirNow,560190004,1,0.04,ppm,37,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/22/2020,AirNow,560190004,1,0.038,ppm,35,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/23/2020,AirNow,560190004,1,0.039,ppm,36,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/24/2020,AirNow,560190004,1,0.035,ppm,32,Johnson County,18,75,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/25/2020,AirNow,560190004,1,0.039,ppm,36,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/26/2020,AirNow,560190004,1,0.033,ppm,31,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/27/2020,AirNow,560190004,1,0.033,ppm,31,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/28/2020,AirNow,560190004,1,0.034,ppm,31,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/29/2020,AirNow,560190004,1,0.037,ppm,34,Johnson County,24,100,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
11/30/2020,AirNow,560190004,1,0.038,ppm,35,Johnson County,18,75,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
12/1/2020,AirNow,560190004,1,0.039,ppm,36,Johnson County,22,92,44201,Ozone,,,56,Wyoming,19,Johnson,43.87483,-106.50974
1/1/2020,AQS,560210003,1,0.043,ppm,40,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/2/2020,AQS,560210003,1,0.039,ppm,36,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/3/2020,AQS,560210003,1,0.039,ppm,36,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/4/2020,AQS,560210003,1,0.04,ppm,37,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/5/2020,AQS,560210003,1,0.038,ppm,35,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/6/2020,AQS,560210003,1,0.041,ppm,38,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/7/2020,AQS,560210003,1,0.041,ppm,38,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/8/2020,AQS,560210003,1,0.037,ppm,34,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/9/2020,AQS,560210003,1,0.039,ppm,36,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/10/2020,AQS,560210003,1,0.029,ppm,27,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/11/2020,AQS,560210003,1,0.04,ppm,37,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/12/2020,AQS,560210003,1,0.038,ppm,35,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/13/2020,AQS,560210003,1,0.041,ppm,38,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/14/2020,AQS,560210003,1,0.043,ppm,40,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/15/2020,AQS,560210003,1,0.041,ppm,38,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/16/2020,AQS,560210003,1,0.032,ppm,30,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/17/2020,AQS,560210003,1,0.041,ppm,38,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/18/2020,AQS,560210003,1,0.04,ppm,37,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/19/2020,AQS,560210003,1,0.042,ppm,39,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/20/2020,AQS,560210003,1,0.044,ppm,41,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/21/2020,AQS,560210003,1,0.035,ppm,32,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/22/2020,AQS,560210003,1,0.046,ppm,43,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/23/2020,AQS,560210003,1,0.044,ppm,41,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/24/2020,AQS,560210003,1,0.038,ppm,35,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/25/2020,AQS,560210003,1,0.039,ppm,36,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/26/2020,AQS,560210003,1,0.041,ppm,38,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/27/2020,AQS,560210003,1,0.036,ppm,33,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/28/2020,AQS,560210003,1,0.044,ppm,41,Laramie County Mobile,17,100,44201,Ozone,16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
