Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/28/2020,AQS,560190004,1,2.2,ppb,2,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
1/29/2020,AQS,560190004,1,1.3,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
1/30/2020,AQS,560190004,1,0.5,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
1/31/2020,AQS,560190004,1,0.5,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/1/2020,AQS,560190004,1,0.3,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/2/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,22,92,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/3/2020,AQS,560190004,1,0.6,ppb,0,Johnson County,22,92,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/4/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/5/2020,AQS,560190004,1,1,ppb,1,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/6/2020,AQS,560190004,1,0.8,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/7/2020,AQS,560190004,1,1,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/8/2020,AQS,560190004,1,0.6,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/9/2020,AQS,560190004,1,0.5,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/10/2020,AQS,560190004,1,0.8,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/11/2020,AQS,560190004,1,0.6,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/12/2020,AQS,560190004,1,0.8,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/13/2020,AQS,560190004,1,0.8,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/14/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/15/2020,AQS,560190004,1,1.1,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/16/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/17/2020,AQS,560190004,1,0.6,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/18/2020,AQS,560190004,1,1.1,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/19/2020,AQS,560190004,1,1.4,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/20/2020,AQS,560190004,1,0.8,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/21/2020,AQS,560190004,1,1.1,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/22/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/23/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/24/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,22,92,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/25/2020,AQS,560190004,1,0.8,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/26/2020,AQS,560190004,1,0.9,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/27/2020,AQS,560190004,1,0.5,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/28/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
2/29/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/1/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/2/2020,AQS,560190004,1,0.8,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/3/2020,AQS,560190004,1,0.6,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/4/2020,AQS,560190004,1,0.4,ppb,0,Johnson County,20,83,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/5/2020,AQS,560190004,1,0.5,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/6/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/7/2020,AQS,560190004,1,0.9,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/8/2020,AQS,560190004,1,1.6,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/9/2020,AQS,560190004,1,1.3,ppb,1,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/10/2020,AQS,560190004,1,1.6,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/11/2020,AQS,560190004,1,0.6,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/12/2020,AQS,560190004,1,1.6,ppb,1,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/13/2020,AQS,560190004,1,2.2,ppb,2,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/14/2020,AQS,560190004,1,2.3,ppb,2,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/15/2020,AQS,560190004,1,2,ppb,2,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/16/2020,AQS,560190004,1,1.1,ppb,1,Johnson County,22,92,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/17/2020,AQS,560190004,1,1.7,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/18/2020,AQS,560190004,1,1.5,ppb,1,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/19/2020,AQS,560190004,1,2.2,ppb,2,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/20/2020,AQS,560190004,1,2.1,ppb,2,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/21/2020,AQS,560190004,1,1.7,ppb,1,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/22/2020,AQS,560190004,1,1.1,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/23/2020,AQS,560190004,1,0.9,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/24/2020,AQS,560190004,1,0.9,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/25/2020,AQS,560190004,1,0.8,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/26/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/27/2020,AQS,560190004,1,1.1,ppb,1,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/28/2020,AQS,560190004,1,0.9,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/29/2020,AQS,560190004,1,0.6,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/30/2020,AQS,560190004,1,0.8,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
3/31/2020,AQS,560190004,1,0.8,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/1/2020,AQS,560190004,1,1.2,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/2/2020,AQS,560190004,1,1.2,ppb,1,Johnson County,22,92,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/3/2020,AQS,560190004,1,1.4,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/4/2020,AQS,560190004,1,2.3,ppb,2,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/5/2020,AQS,560190004,1,1.9,ppb,1,Johnson County,22,92,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/6/2020,AQS,560190004,1,0.8,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/7/2020,AQS,560190004,1,0.6,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/8/2020,AQS,560190004,1,1.3,ppb,1,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/9/2020,AQS,560190004,1,1.1,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/10/2020,AQS,560190004,1,1.1,ppb,1,Johnson County,21,88,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/11/2020,AQS,560190004,1,0.9,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/12/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/13/2020,AQS,560190004,1,1,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/14/2020,AQS,560190004,1,1,ppb,1,Johnson County,21,88,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/15/2020,AQS,560190004,1,0.9,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/17/2020,AQS,560190004,1,0.6,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/18/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/19/2020,AQS,560190004,1,0.8,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/20/2020,AQS,560190004,1,0.6,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/21/2020,AQS,560190004,1,0.8,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/22/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/23/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/24/2020,AQS,560190004,1,0.9,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/25/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/26/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,22,92,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/27/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,22,92,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/28/2020,AQS,560190004,1,0.6,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/29/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,22,92,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
4/30/2020,AQS,560190004,1,1.2,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/1/2020,AQS,560190004,1,1.2,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/2/2020,AQS,560190004,1,1.5,ppb,1,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/3/2020,AQS,560190004,1,1.4,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/4/2020,AQS,560190004,1,0.8,ppb,0,Johnson County,22,92,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/5/2020,AQS,560190004,1,0.8,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/6/2020,AQS,560190004,1,0.9,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/7/2020,AQS,560190004,1,0.5,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/8/2020,AQS,560190004,1,1,ppb,1,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/9/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/10/2020,AQS,560190004,1,0.6,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/11/2020,AQS,560190004,1,1.6,ppb,1,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/12/2020,AQS,560190004,1,1.7,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/13/2020,AQS,560190004,1,1.3,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/14/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/15/2020,AQS,560190004,1,1.1,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/16/2020,AQS,560190004,1,1.5,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/17/2020,AQS,560190004,1,1.1,ppb,1,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/18/2020,AQS,560190004,1,1.4,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/19/2020,AQS,560190004,1,1.3,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/20/2020,AQS,560190004,1,1.4,ppb,1,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/21/2020,AQS,560190004,1,0.6,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/22/2020,AQS,560190004,1,0.6,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/23/2020,AQS,560190004,1,0.5,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/24/2020,AQS,560190004,1,0.4,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/25/2020,AQS,560190004,1,0.9,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/26/2020,AQS,560190004,1,0.8,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/27/2020,AQS,560190004,1,1.2,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/28/2020,AQS,560190004,1,1.3,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/29/2020,AQS,560190004,1,1.3,ppb,1,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/30/2020,AQS,560190004,1,3.5,ppb,3,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
5/31/2020,AQS,560190004,1,2.3,ppb,2,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/1/2020,AQS,560190004,1,1.5,ppb,1,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/2/2020,AQS,560190004,1,1.1,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/3/2020,AQS,560190004,1,1.1,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/4/2020,AQS,560190004,1,1.1,ppb,1,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/5/2020,AQS,560190004,1,1.3,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/6/2020,AQS,560190004,1,1.3,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/7/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/8/2020,AQS,560190004,1,0.9,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/9/2020,AQS,560190004,1,0.5,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/10/2020,AQS,560190004,1,0.5,ppb,0,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/11/2020,AQS,560190004,1,0.6,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/12/2020,AQS,560190004,1,0.7,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/13/2020,AQS,560190004,1,1.3,ppb,1,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/14/2020,AQS,560190004,1,1,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/15/2020,AQS,560190004,1,1.3,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/16/2020,AQS,560190004,1,1.1,ppb,1,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/17/2020,AQS,560190004,1,0.6,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/18/2020,AQS,560190004,1,0.6,ppb,0,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/19/2020,AQS,560190004,1,1.3,ppb,1,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/20/2020,AQS,560190004,1,1.1,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/21/2020,AQS,560190004,1,6.2,ppb,6,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/22/2020,AQS,560190004,1,2.8,ppb,2,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/23/2020,AQS,560190004,1,1.7,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/24/2020,AQS,560190004,1,1.4,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/25/2020,AQS,560190004,1,4.8,ppb,4,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/26/2020,AQS,560190004,1,7.7,ppb,7,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/27/2020,AQS,560190004,1,2.1,ppb,2,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/28/2020,AQS,560190004,1,3.7,ppb,3,Johnson County,23,96,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/29/2020,AQS,560190004,1,1.9,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
6/30/2020,AQS,560190004,1,1.3,ppb,1,Johnson County,24,100,42602,Nitrogen dioxide (NO2),,,56,Wyoming,19,Johnson,43.87483,-106.50974
1/1/2020,AQS,560210003,1,1.8,ppb,1,Laramie County Mobile,24,100,42602,Nitrogen dioxide (NO2),16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/2/2020,AQS,560210003,1,3.7,ppb,3,Laramie County Mobile,23,96,42602,Nitrogen dioxide (NO2),16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/3/2020,AQS,560210003,1,4.7,ppb,4,Laramie County Mobile,23,96,42602,Nitrogen dioxide (NO2),16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/4/2020,AQS,560210003,1,4.2,ppb,4,Laramie County Mobile,23,96,42602,Nitrogen dioxide (NO2),16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/5/2020,AQS,560210003,1,2,ppb,2,Laramie County Mobile,24,100,42602,Nitrogen dioxide (NO2),16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/6/2020,AQS,560210003,1,2,ppb,2,Laramie County Mobile,22,92,42602,Nitrogen dioxide (NO2),16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/7/2020,AQS,560210003,1,3.9,ppb,3,Laramie County Mobile,24,100,42602,Nitrogen dioxide (NO2),16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/8/2020,AQS,560210003,1,10.3,ppb,9,Laramie County Mobile,23,96,42602,Nitrogen dioxide (NO2),16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/9/2020,AQS,560210003,1,6.8,ppb,6,Laramie County Mobile,23,96,42602,Nitrogen dioxide (NO2),16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
1/10/2020,AQS,560210003,1,26.9,ppb,25,Laramie County Mobile,23,96,42602,Nitrogen dioxide (NO2),16940,"Cheyenne, WY",56,Wyoming,21,Laramie,41.08536,-104.52277
